symbol,reason,relationships,checkpoint
CONL,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CONL\\year=2026\\746b822f31021a152a18fd6c.parquet"",""right"":""data\\parquet\\daily\\symbol=CONL\\year=2026\\CONL_2026.parquet"",""left_sha256"":""c5694342f1dccc9bfb2c358955cc3c74977dedbdaf1dc787492152b6e196918b"",""right_sha256"":""a9132973683b02a0757cb62742943bbf534bafffbd22c82a81b4042f2307ddae"",""overlap_rows"":167,""conflicting_rows"":44,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":44}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CONL.json
CONY,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CONY\\year=2026\\CONY_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CONY\\year=2026\\a71ba1e1cb06c5bcd456406e.parquet"",""left_sha256"":""60195d69f69f868480491868a46030b738d5c17a1c1f08382a07a5d562794bcb"",""right_sha256"":""a987ab88209d56ec207211f0eb9103981688d94c156c383f579bbeb67e294f49"",""overlap_rows"":167,""conflicting_rows"":62,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-06"",""warmup_conflicting_sessions"":62}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CONY.json
COO,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=COO\\year=2026\\99a976a4165e3c682c66882d.parquet"",""right"":""data\\parquet\\daily\\symbol=COO\\year=2026\\COO_2026.parquet"",""left_sha256"":""4ea20b7bbdfb6e9565c8978dbe9aec669deae99460cbb208ecb72415df74bd1d"",""right_sha256"":""d3c40ee8dca67e4a30bf8ce669f5abcddc2d47b5926e729c40a0c8409e285e63"",""overlap_rows"":167,""conflicting_rows"":37,""first_conflict"":""2026-01-29"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":37}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\COO.json
COR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=COR\\year=2026\\COR_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=COR\\year=2026\\b449464559dcd93d2f1da654.parquet"",""left_sha256"":""f8008667b39684af5562911305197af16503632c97a92dfe4c84d5583ba53b77"",""right_sha256"":""b597acda1da0892465e85619af78d75b45fc4a3e51697c585d7853b7a14b2a22"",""overlap_rows"":167,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\COR.json
COTY,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=COTY\\year=2026\\142ea581fbb7bb745df459f7.parquet"",""right"":""data\\parquet\\daily\\symbol=COTY\\year=2026\\COTY_2026.parquet"",""left_sha256"":""1fb2b66a3ceb815e16fb665150592402d32a9d04791ed9751fc23e4320f57836"",""right_sha256"":""650578d08c7b099bd37e8b9b9c340c8dd9eccb6b08c8d1c1fe0ce1a1c38288f0"",""overlap_rows"":167,""conflicting_rows"":39,""first_conflict"":""2026-02-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":39}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\COTY.json
CPA,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CPA\\year=2026\\7bd13828609f79f22088ce0d.parquet"",""right"":""data\\parquet\\daily\\symbol=CPA\\year=2026\\CPA_2026.parquet"",""left_sha256"":""e990ef474f438b916709ca70aaf67538f59ab387397b0bae70ea9a2ff9e01cf4"",""right_sha256"":""bd5aad8c627db0fac9731eb78885b8ac48f54b0e4eaf9d52ccf59ab568ac0820"",""overlap_rows"":167,""conflicting_rows"":54,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":54}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CPA.json
CPNG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CPNG\\year=2026\\CPNG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CPNG\\year=2026\\f635e2a1dbf59925902db641.parquet"",""left_sha256"":""38e74f62a9b33d8c907a1821b0e1c3f44f5494c2b3929fd89647877768594776"",""right_sha256"":""789d54bd4ed517050bc606dc066e253c03b4f69df4592d3b74ab37910aa3759e"",""overlap_rows"":167,""conflicting_rows"":48,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":48}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CPNG.json
CPRI,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CPRI\\year=2026\\CPRI_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CPRI\\year=2026\\b32ab7a97ac5f5149f79cfda.parquet"",""left_sha256"":""f2bd443fad9a9a21ccf0756a87d5599b339f45eae687bcefbc72eb2c3877957b"",""right_sha256"":""65af828335b9b47365b1efd5ec4df4f0de5180a1e2a1a45133bffc20e11fa333"",""overlap_rows"":167,""conflicting_rows"":48,""first_conflict"":""2026-01-29"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":48}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CPRI.json
CPRT,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CPRT\\year=2026\\CPRT_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CPRT\\year=2026\\cc2ac65958410575bba7b045.parquet"",""left_sha256"":""10a4860dde86c6ae2e84023b169b76caadd8d5f8896c1296a2f52a5c070d334b"",""right_sha256"":""70b3d6766cd9b39002b879b66a16d202df03f67782b56f029158a63196f43905"",""overlap_rows"":167,""conflicting_rows"":50,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":50}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CPRT.json
CR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CR\\year=2026\\39e00f8d148790643743cfb0.parquet"",""right"":""data\\parquet\\daily\\symbol=CR\\year=2026\\CR_2026.parquet"",""left_sha256"":""6e5055232641d21d06f381b10dc731e80d9da14316d0661558f49bce42fece5c"",""right_sha256"":""b08d6419a6649a0b8c902cb7643a4112a527a3e458776f745d4dcee4fde92a80"",""overlap_rows"":167,""conflicting_rows"":55,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-06"",""warmup_conflicting_sessions"":55}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CR.json
CRBG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRBG\\year=2026\\CRBG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRBG\\year=2026\\f45a89fd2753ed3bf06d4f7f.parquet"",""left_sha256"":""3dea29e22ed7c81fa3ac807e5c0f808ebb02de3a7c53ddb543d19bca1ca69d3a"",""right_sha256"":""9fe89bcab469f82ee7e1f1e352d0409feb250f27f8fd559d8c4598cb586c15cd"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRBG.json
CRC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRC\\year=2026\\CRC_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRC\\year=2026\\b64074aad85ad9451b51c329.parquet"",""left_sha256"":""ea7b91531edbb456bb982c509a2fddeb0214b5900fbe2eaa68c82a5484510882"",""right_sha256"":""c2c95bfb48e87012a70d96df6e254dcf9d8826669c67e3e69c1ec3b4b4465f90"",""overlap_rows"":167,""conflicting_rows"":55,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":55}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRC.json
CRDO,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRDO\\year=2026\\9ef40b3ccb5817f71eb36aeb.parquet"",""right"":""data\\parquet\\daily\\symbol=CRDO\\year=2026\\CRDO_2026.parquet"",""left_sha256"":""f6b5a644f99068a3e2aea1e0d0ad9955fa194b97d0187810e5bb992f3ebf2e8f"",""right_sha256"":""ea32e5f5f8b6288be1b964e376f5739d2915c15af1e8191fb5ad973d0f32677a"",""overlap_rows"":167,""conflicting_rows"":45,""first_conflict"":""2026-01-30"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":45}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRDO.json
CRH,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRH\\year=2026\\CRH_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRH\\year=2026\\c80b6382cfac77b19def6311.parquet"",""left_sha256"":""36b4936f21e86b26ef8a19efbadef220b9117b7f1f1405622dfcb28cc5d92c64"",""right_sha256"":""83ffeb457a1a7f159151fe9b24d3d43702966b4950dec9a7d7bdb2d9e6b1ff58"",""overlap_rows"":167,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRH.json
CRK,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRK\\year=2026\\CRK_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRK\\year=2026\\c9a1d15754032b81c3c47ced.parquet"",""left_sha256"":""c266f1943e8c6fd65c29545b312a91cc48bed04321b606d045971c0b01add490"",""right_sha256"":""7e45ce877d92e98bddf2cf5bf1f50f8f5f4df84ca3875cdf4aa3ac065c16656b"",""overlap_rows"":167,""conflicting_rows"":43,""first_conflict"":""2026-01-27"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":43}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRK.json
CRM,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRM\\year=2026\\CRM_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRM\\year=2026\\f79bf56dc2e8d43a04dec843.parquet"",""left_sha256"":""4a89784e6e1c4c8195782bb6d173fe19d9880831bcddb2d26e857d8a5ac29c72"",""right_sha256"":""60f4631d49ad5c1e4a9f9c77c0dc0a8028146ad7ade4a999945ca3367cd02379"",""overlap_rows"":167,""conflicting_rows"":57,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":57}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRM.json
CRNC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRNC\\year=2026\\0520610af83155c09ef83a82.parquet"",""right"":""data\\parquet\\daily\\symbol=CRNC\\year=2026\\CRNC_2026.parquet"",""left_sha256"":""90a83db43f9df3d0c4ab69d40482f4dfec5a76f15b45154ba5e9fb5121ae6547"",""right_sha256"":""e4cf587102b841b889c116eff87356971bf04ede4bfdbc09a7f30d2b1fe611fd"",""overlap_rows"":167,""conflicting_rows"":45,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":45}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRNC.json
CRS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRS\\year=2026\\CRS_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRS\\year=2026\\b56f926c36ae99de1c5ad4c5.parquet"",""left_sha256"":""064302ca43abecbc3bc0058ea60734abc8c1b794f470107dd54a4fb744cdd3f9"",""right_sha256"":""5ae9a0d2be922c847577ad4cb199e0a1489140bd4d09f291e039a2d99849e160"",""overlap_rows"":167,""conflicting_rows"":53,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-06"",""warmup_conflicting_sessions"":53}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRS.json
CRSP,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRSP\\year=2026\\CRSP_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CRSP\\year=2026\\ff3f198c9360bfbe76bd1d70.parquet"",""left_sha256"":""eb86f84fc76ca671b694f4a4f79a22232faf0e696ccccc82436cec07fa76e716"",""right_sha256"":""3f3a0faab792c514b404e642074cc42028967c47ec7c20ded1f4f2627bb2cced"",""overlap_rows"":167,""conflicting_rows"":37,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":37}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRSP.json
CRSR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRSR\\year=2026\\46da35c6dd3fd6e953a1ca93.parquet"",""right"":""data\\parquet\\daily\\symbol=CRSR\\year=2026\\CRSR_2026.parquet"",""left_sha256"":""6256cc9a8fbe6dddb606410900f1adc222f0376cf80f3b0ea7db2a378d77fef5"",""right_sha256"":""09b2e044edbaecf3990e951f4a8778dcaf743304f99a28b66c495f99ac7ac7d8"",""overlap_rows"":167,""conflicting_rows"":51,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":51}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRSR.json
CRUS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRUS\\year=2026\\62d2bb2d32b1e2de824af188.parquet"",""right"":""data\\parquet\\daily\\symbol=CRUS\\year=2026\\CRUS_2026.parquet"",""left_sha256"":""9ab9e00e114e0dd8241b07fb970e0a7475ae58f65a5ea18f7e1a5212b547fefb"",""right_sha256"":""e202477b14722a618bdf17181d2fc5d9ace96055d1adb9394adf8d45e1ec640c"",""overlap_rows"":167,""conflicting_rows"":42,""first_conflict"":""2026-01-27"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":42}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRUS.json
CRWD,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CRWD\\year=2026\\02b39460fd4679f3281da259.parquet"",""right"":""data\\parquet\\daily\\symbol=CRWD\\year=2026\\CRWD_2026.parquet"",""left_sha256"":""d7234d58a664c2110c1ccc448557e515f4334753c24739ad1311d10dacf1f5ba"",""right_sha256"":""9f88f92b99979ad2be209cf04676fe9c86ca0c2bc31d8a4c4105406588d72f74"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CRWD.json
CSCO,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CSCO\\year=2026\\CSCO_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CSCO\\year=2026\\d1dcab0d3b4b3bf262123773.parquet"",""left_sha256"":""a905de6ccfd2a2d18ee7cf3b26cddc59415344acdda356be62e622521778b2e1"",""right_sha256"":""518a6e08dd2377298057a73b09f954a873409bbb674021c15feaf4c64ecabf3a"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CSCO.json
CSGP,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CSGP\\year=2026\\0236386e7bf779ef14f35364.parquet"",""right"":""data\\parquet\\daily\\symbol=CSGP\\year=2026\\CSGP_2026.parquet"",""left_sha256"":""06a087eb123c7215f9725f49c618fe20aae7db1723113457d9945fff11a7e844"",""right_sha256"":""b26b50ad65b7247e2f02add02cc85da0d5b03bb7d9638d7481e35f485e45b626"",""overlap_rows"":167,""conflicting_rows"":49,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":49}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CSGP.json
CSL,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CSL\\year=2026\\CSL_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CSL\\year=2026\\cea9e3deb75fdb0b88a0def5.parquet"",""left_sha256"":""7dbacf4e7cb5cdd0f5d1aef2b0c78ede25372e05b7ed15e4a4bb0436da60d798"",""right_sha256"":""80257851c3cae53b5b4b5b31ba01d971b5d22eaaf40b888b183b08acbcbb1ec8"",""overlap_rows"":167,""conflicting_rows"":54,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":54}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CSL.json
CSTM,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CSTM\\year=2026\\7d1fc23f4df17bc70c18ccda.parquet"",""right"":""data\\parquet\\daily\\symbol=CSTM\\year=2026\\CSTM_2026.parquet"",""left_sha256"":""a95eb0dc3420c5607d4ea9943def0b298810e48bd19308f24543504460386d1e"",""right_sha256"":""c2242800d9bcc8146be316bb0cab3f9c41a9cbee17540fc5c71b9afa21dc5747"",""overlap_rows"":167,""conflicting_rows"":31,""first_conflict"":""2026-01-27"",""last_conflict"":""2026-08-05"",""warmup_conflicting_sessions"":31}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CSTM.json
CTAS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CTAS\\year=2026\\573e48f6f46edca723a6ae3b.parquet"",""right"":""data\\parquet\\daily\\symbol=CTAS\\year=2026\\CTAS_2026.parquet"",""left_sha256"":""a742e75096f18dc621d0c918e977fd4a396bc699df8b4d1d5584742ea146c446"",""right_sha256"":""32e921d9d525538db5caa20e8adeb5aa64d95634f36d4448c571b7ad96f0daed"",""overlap_rows"":167,""conflicting_rows"":64,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":64}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CTAS.json
CTRE,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CTRE\\year=2026\\14b86a95f10a3c35bcdd0923.parquet"",""right"":""data\\parquet\\daily\\symbol=CTRE\\year=2026\\CTRE_2026.parquet"",""left_sha256"":""48584d864bfb65cab2db38f7806d244f5b2376859248ba6aa3be3b269a8bbaf3"",""right_sha256"":""bf192acc7323ed96ca337d8be3d00b67fbec83a5592c4d0cdcc671b7d8a3181a"",""overlap_rows"":167,""conflicting_rows"":61,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":61}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CTRE.json
CTSH,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CTSH\\year=2026\\CTSH_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CTSH\\year=2026\\cc8c10d1a3153f147dfcb3ea.parquet"",""left_sha256"":""0e5c19c00174fe2df52d7755108f28da0eb0e1a9445794a66ddd2fb3a08d0236"",""right_sha256"":""623d12f5847d4a3b0241b7a929b5ffaddb79c87365b8fa8bababab3479a2f881"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CTSH.json
CTVA,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CTVA\\year=2026\\0f5788bc80bc68ab13c90964.parquet"",""right"":""data\\parquet\\daily\\symbol=CTVA\\year=2026\\CTVA_2026.parquet"",""left_sha256"":""e8708de2dd07e9747911ad4ba7fac5be3a76e38a806f7814748c073901849903"",""right_sha256"":""f00ba3968875a7bef993374b088e3ea3bcdfa3907d4b7a6482883810ea4837cf"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CTVA.json
CUBI,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CUBI\\year=2026\\CUBI_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CUBI\\year=2026\\d376b6b436644b6839e97c13.parquet"",""left_sha256"":""5ce5aac16f4c35cbfc80f63050aa72cb37a7ce1278b698cefff231c2b63edd03"",""right_sha256"":""c07c2c8f19d3cb5edf83bf6bdbfb1a6e1caef740fddfb5880c735dcb17d69c95"",""overlap_rows"":167,""conflicting_rows"":37,""first_conflict"":""2026-02-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":37}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CUBI.json
CVE,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CVE\\year=2026\\CVE_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CVE\\year=2026\\c41bbca1d3bb1bf85ad63726.parquet"",""left_sha256"":""14bd53ef796e832d8d233e8a121dc758b76bc6dcd7c3b012148b4d99ea6feb15"",""right_sha256"":""4229f073d0e7e9b6639f7a533441c79f1cc6ee8954149b217a5b2113e4a6f616"",""overlap_rows"":167,""conflicting_rows"":59,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":59}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CVE.json
CVS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CVS\\year=2026\\43284c8dc40f52a15babe6e3.parquet"",""right"":""data\\parquet\\daily\\symbol=CVS\\year=2026\\CVS_2026.parquet"",""left_sha256"":""6ab4d90f1df31324160b73b5cd39521d0cd1096d06e0a03f1698abbfd4dd1e9a"",""right_sha256"":""e3701d9f9af0e012fa07023418e11f882038ef4960d34d57c13f40100bbc56da"",""overlap_rows"":167,""conflicting_rows"":60,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":60}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CVS.json
CW,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CW\\year=2026\\82c7798a5f3525bdf66e271e.parquet"",""right"":""data\\parquet\\daily\\symbol=CW\\year=2026\\CW_2026.parquet"",""left_sha256"":""d7091fe05cb5b3d12f6279d6e5fc2629e64dfaed77e8164c7e622b56c6aad4cb"",""right_sha256"":""25cfd63307b00efaa500fc421396f440b2415edf8008fc17114327d24d78f405"",""overlap_rows"":167,""conflicting_rows"":55,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":55}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CW.json
CX,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=CX\\year=2026\\CX_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=CX\\year=2026\\d716bf595bbfb581090c1d7e.parquet"",""left_sha256"":""a2c9006634875049abc2eb3354bc34193f4ef89d830d9b861ef9ef4b84cc8aa1"",""right_sha256"":""961bd3036c7ae721ec81e4f567e53a969b0241559973ab9c551aeec0dd715c44"",""overlap_rows"":166,""conflicting_rows"":60,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":60}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\CX.json
